emp_id,gender,age,location,domicile_distance_km,transport_mode,day_of_week,is_holiday,entry_time,scheduled_time,lateness_min,lateness_label
E0112,M,48,ADMIN,25.9,Walking,Thursday,No,07:49,08:00,-10,On_Time
E0066,M,29,ADMIN,16.7,Walking,Tuesday,No,07:45,08:00,-14,On_Time
E0047,F,27,ICT_PROJECT,9.9,Bike,Tuesday,No,08:15,08:00,15,Late
E0016,F,33,ADMIN,21.7,Walking,Thursday,No,07:51,08:00,-8,On_Time
E0026,F,31,HR_TEAM,26.9,Walking,Thursday,No,07:50,08:00,-9,On_Time
E0031,M,34,ICT_PROJECT,22.8,Private_Vehicle,Thursday,No,07:38,08:00,-21,On_Time
E0131,F,29,PJOP_SURABAYA,2.8,Bike,Friday,No,07:53,08:00,-6,On_Time
E0105,M,52,ADMIN,12.8,Private_Vehicle,Monday,No,07:46,08:00,-13,On_Time
E0069,M,37,RND_CENTER,19.9,Private_Vehicle,Wednesday,No,08:16,08:00,16,Late
E0146,F,50,ADMIN,25.5,Private_Vehicle,Tuesday,No,08:10,08:00,10,Late
E0096,M,37,RND_CENTER,28.6,Bike,Monday,No,07:53,08:00,-6,On_Time
E0001,F,40,ICT_PROJECT,1.0,Bike,Wednesday,No,08:22,08:00,22,Late
E0154,F,46,PJOP_SURABAYA,25.4,Private_Vehicle,Friday,No,08:09,08:00,9,Late
E0131,F,24,ICT_PROJECT,22.4,Public_Transport,Wednesday,No,07:56,08:00,-3,On_Time
E0023,F,29,ICT_PROJECT,22.0,Walking,Thursday,No,07:35,08:00,-24,On_Time
E0054,F,43,PJOP_SURABAYA,29.4,Bike,Wednesday,No,08:22,08:00,22,Late
E0063,F,43,ICT_PROJECT,14.3,Walking,Monday,No,07:46,08:00,-13,On_Time
E0178,M,22,RND_CENTER,14.8,Public_Transport,Tuesday,No,07:43,08:00,-16,On_Time
E0106,F,47,RND_CENTER,3.4,Public_Transport,Friday,No,08:10,08:00,10,Late
E0008,F,29,PJOP_SURABAYA,29.2,Bike,Friday,No,08:24,08:00,24,Late
E0092,F,33,ADMIN,4.6,Walking,Tuesday,No,08:13,08:00,13,Late
E0114,M,36,ADMIN,23.0,Walking,Tuesday,No,08:05,08:00,5,On_Time
E0024,F,36,ICT_PROJECT,29.4,Walking,Monday,No,08:05,08:00,5,On_Time
E0072,F,35,ADMIN,6.7,Bike,Monday,No,08:08,08:00,8,Late
E0072,F,32,RND_CENTER,6.6,Private_Vehicle,Monday,No,08:07,08:00,7,Late
E0151,M,26,ICT_PROJECT,8.5,Private_Vehicle,Friday,No,08:02,08:00,2,On_Time
E0187,F,34,ADMIN,29.8,Walking,Friday,No,08:01,08:00,1,On_Time
E0117,M,49,ADMIN,25.8,Walking,Thursday,No,07:59,08:00,0,On_Time
E0105,F,29,RND_CENTER,14.5,Walking,Friday,No,07:52,08:00,-7,On_Time
E0195,M,36,ADMIN,9.1,Bike,Friday,No,07:57,08:00,-2,On_Time
E0115,F,22,HR_TEAM,6.6,Public_Transport,Friday,No,07:43,08:00,-16,On_Time
E0007,M,49,ADMIN,27.6,Private_Vehicle,Tuesday,No,07:59,08:00,0,On_Time
E0085,F,26,ADMIN,1.8,Bike,Monday,No,07:50,08:00,-9,On_Time
E0152,F,38,ICT_PROJECT,4.1,Private_Vehicle,Wednesday,No,07:48,08:00,-11,On_Time
E0014,F,55,ICT_PROJECT,28.4,Bike,Monday,No,08:01,08:00,1,On_Time
E0161,F,29,ADMIN,29.3,Public_Transport,Thursday,No,08:13,08:00,13,Late
E0081,M,30,ADMIN,27.7,Bike,Monday,No,08:09,08:00,9,Late
E0078,F,26,ADMIN,20.6,Public_Transport,Wednesday,No,07:44,08:00,-15,On_Time
E0098,F,28,RND_CENTER,22.8,Private_Vehicle,Friday,No,07:50,08:00,-9,On_Time
E0169,M,51,HR_TEAM,14.5,Bike,Friday,No,08:09,08:00,9,Late
E0159,M,43,ADMIN,14.2,Walking,Friday,No,07:50,08:00,-9,On_Time
E0050,M,28,ADMIN,18.3,Public_Transport,Friday,No,07:57,08:00,-2,On_Time
E0050,M,54,PJOP_SURABAYA,11.3,Bike,Friday,No,08:05,08:00,5,On_Time
E0114,M,37,ICT_PROJECT,24.1,Public_Transport,Tuesday,No,07:50,08:00,-9,On_Time
E0080,F,54,PJOP_SURABAYA,10.0,Private_Vehicle,Tuesday,No,08:01,08:00,1,On_Time
E0121,F,43,PJOP_SURABAYA,11.7,Public_Transport,Friday,No,07:46,08:00,-13,On_Time
E0151,M,25,ICT_PROJECT,15.7,Public_Transport,Thursday,No,07:53,08:00,-6,On_Time
E0089,M,34,ICT_PROJECT,23.8,Walking,Tuesday,No,08:03,08:00,3,On_Time
E0171,F,51,RND_CENTER,21.1,Walking,Friday,No,07:44,08:00,-15,On_Time
E0077,F,43,ICT_PROJECT,4.0,Public_Transport,Thursday,No,08:04,08:00,4,On_Time
E0057,M,36,ICT_PROJECT,14.5,Private_Vehicle,Tuesday,No,07:59,08:00,0,On_Time
E0124,F,46,ICT_PROJECT,12.6,Public_Transport,Wednesday,No,08:05,08:00,5,On_Time
E0003,M,44,ADMIN,17.1,Private_Vehicle,Wednesday,No,08:02,08:00,2,On_Time
E0113,M,45,ADMIN,29.3,Private_Vehicle,Tuesday,No,08:13,08:00,13,Late
E0073,M,36,PJOP_SURABAYA,21.8,Walking,Friday,No,08:01,08:00,1,On_Time
E0063,M,34,ADMIN,6.1,Walking,Monday,No,07:55,08:00,-4,On_Time
E0006,M,46,ADMIN,10.8,Private_Vehicle,Wednesday,No,08:01,08:00,1,On_Time
E0117,M,45,PJOP_SURABAYA,20.2,Bike,Monday,No,08:05,08:00,5,On_Time
E0031,M,30,ICT_PROJECT,6.6,Bike,Wednesday,No,08:00,08:00,0,On_Time
E0082,F,37,ADMIN,23.1,Private_Vehicle,Friday,No,08:00,08:00,0,On_Time
E0076,M,42,ICT_PROJECT,2.5,Walking,Tuesday,No,07:52,08:00,-7,On_Time
E0131,F,35,ADMIN,23.8,Public_Transport,Tuesday,No,07:53,08:00,-6,On_Time
E0131,F,54,PJOP_SURABAYA,15.5,Bike,Tuesday,No,07:45,08:00,-14,On_Time
E0083,F,55,HR_TEAM,21.8,Bike,Thursday,No,08:17,08:00,17,Late
E0069,F,24,ICT_PROJECT,7.4,Private_Vehicle,Thursday,No,07:47,08:00,-12,On_Time
E0061,F,35,PJOP_SURABAYA,13.3,Bike,Friday,No,07:53,08:00,-6,On_Time
E0041,F,38,RND_CENTER,3.5,Public_Transport,Wednesday,No,07:52,08:00,-7,On_Time
E0114,F,36,RND_CENTER,2.2,Walking,Thursday,No,08:08,08:00,8,Late
E0116,F,49,HR_TEAM,11.7,Bike,Wednesday,No,07:57,08:00,-2,On_Time
E0070,F,23,ICT_PROJECT,13.8,Walking,Monday,No,08:12,08:00,12,Late
E0092,M,40,RND_CENTER,15.9,Public_Transport,Wednesday,No,07:53,08:00,-6,On_Time
E0059,M,29,ADMIN,11.4,Private_Vehicle,Wednesday,No,08:02,08:00,2,On_Time
E0051,F,38,PJOP_SURABAYA,22.6,Walking,Tuesday,No,07:51,08:00,-8,On_Time
E0181,M,38,ADMIN,23.3,Walking,Wednesday,No,08:21,08:00,21,Late
E0104,F,22,HR_TEAM,20.0,Private_Vehicle,Thursday,No,07:48,08:00,-11,On_Time
E0059,M,35,HR_TEAM,7.8,Bike,Thursday,No,08:03,08:00,3,On_Time
E0088,M,42,ICT_PROJECT,13.4,Bike,Tuesday,No,08:06,08:00,6,Late
E0113,F,23,PJOP_SURABAYA,5.0,Private_Vehicle,Wednesday,No,08:04,08:00,4,On_Time
E0189,M,53,PJOP_SURABAYA,10.9,Bike,Thursday,No,07:58,08:00,-1,On_Time
E0176,F,41,PJOP_SURABAYA,18.0,Public_Transport,Tuesday,No,07:58,08:00,-1,On_Time
E0040,F,47,HR_TEAM,6.9,Bike,Monday,No,08:00,08:00,0,On_Time
E0137,F,34,HR_TEAM,4.2,Bike,Wednesday,No,07:58,08:00,-1,On_Time
E0024,M,28,RND_CENTER,6.2,Bike,Monday,No,08:09,08:00,9,Late
E0048,M,26,HR_TEAM,9.2,Private_Vehicle,Wednesday,No,08:22,08:00,22,Late
E0169,M,51,ADMIN,11.7,Public_Transport,Tuesday,No,07:54,08:00,-5,On_Time
E0084,F,47,ICT_PROJECT,29.7,Private_Vehicle,Friday,No,07:46,08:00,-13,On_Time
E0108,F,26,HR_TEAM,28.7,Private_Vehicle,Tuesday,No,07:59,08:00,0,On_Time
E0053,F,49,HR_TEAM,5.6,Walking,Friday,No,08:25,08:00,25,Late
E0052,F,39,ICT_PROJECT,1.2,Private_Vehicle,Thursday,No,07:51,08:00,-8,On_Time
E0017,F,37,RND_CENTER,10.5,Bike,Thursday,No,08:16,08:00,16,Late
E0119,M,27,PJOP_SURABAYA,19.7,Bike,Wednesday,No,08:16,08:00,16,Late
E0180,F,47,RND_CENTER,24.9,Private_Vehicle,Thursday,No,07:54,08:00,-5,On_Time
E0064,M,49,HR_TEAM,12.2,Private_Vehicle,Friday,No,08:05,08:00,5,On_Time
E0025,F,24,ICT_PROJECT,26.7,Private_Vehicle,Wednesday,No,08:16,08:00,16,Late
E0161,F,26,ICT_PROJECT,27.4,Bike,Friday,No,07:56,08:00,-3,On_Time
E0032,F,26,ADMIN,15.6,Walking,Thursday,No,07:57,08:00,-2,On_Time
E0116,M,38,ICT_PROJECT,15.7,Bike,Monday,No,07:54,08:00,-5,On_Time
E0019,F,46,PJOP_SURABAYA,22.6,Private_Vehicle,Thursday,No,07:49,08:00,-10,On_Time
E0010,M,38,ADMIN,21.6,Private_Vehicle,Wednesday,No,07:53,08:00,-6,On_Time
E0172,F,53,HR_TEAM,3.0,Private_Vehicle,Thursday,No,07:47,08:00,-12,On_Time
E0036,F,39,ICT_PROJECT,5.9,Public_Transport,Friday,No,08:00,08:00,0,On_Time
E0026,M,40,ADMIN,16.5,Bike,Tuesday,No,07:52,08:00,-7,On_Time
E0020,M,39,ICT_PROJECT,13.8,Private_Vehicle,Tuesday,No,08:02,08:00,2,On_Time
E0183,M,35,HR_TEAM,21.2,Public_Transport,Thursday,No,07:44,08:00,-15,On_Time
E0177,F,50,ADMIN,18.3,Public_Transport,Thursday,No,08:03,08:00,3,On_Time
E0197,M,37,PJOP_SURABAYA,27.4,Private_Vehicle,Monday,No,08:08,08:00,8,Late
E0005,F,23,ADMIN,10.8,Private_Vehicle,Monday,No,07:40,08:00,-19,On_Time
E0057,M,32,ICT_PROJECT,2.3,Public_Transport,Wednesday,No,08:03,08:00,3,On_Time
E0083,M,35,RND_CENTER,12.5,Bike,Monday,No,08:12,08:00,12,Late
E0060,M,28,PJOP_SURABAYA,10.4,Public_Transport,Thursday,No,07:47,08:00,-12,On_Time
E0168,F,22,HR_TEAM,7.2,Private_Vehicle,Monday,No,08:16,08:00,16,Late
E0169,F,45,ADMIN,3.0,Private_Vehicle,Thursday,No,08:04,08:00,4,On_Time
E0078,F,28,RND_CENTER,23.9,Private_Vehicle,Wednesday,No,07:52,08:00,-7,On_Time
E0025,F,46,ICT_PROJECT,10.6,Walking,Thursday,No,07:59,08:00,0,On_Time
E0018,F,23,RND_CENTER,27.5,Bike,Thursday,No,08:05,08:00,5,On_Time
E0131,M,54,RND_CENTER,21.4,Public_Transport,Tuesday,No,08:00,08:00,0,On_Time
E0006,M,41,ICT_PROJECT,22.4,Private_Vehicle,Friday,No,08:05,08:00,5,On_Time
E0021,M,30,PJOP_SURABAYA,15.5,Private_Vehicle,Tuesday,No,07:50,08:00,-9,On_Time
E0097,M,24,ICT_PROJECT,27.8,Bike,Wednesday,No,08:01,08:00,1,On_Time
E0035,F,42,ADMIN,16.1,Bike,Wednesday,No,07:45,08:00,-14,On_Time
E0193,M,36,PJOP_SURABAYA,10.9,Private_Vehicle,Friday,No,07:58,08:00,-1,On_Time
E0014,M,36,RND_CENTER,26.3,Walking,Tuesday,No,07:50,08:00,-9,On_Time
E0114,M,26,HR_TEAM,3.0,Private_Vehicle,Monday,No,07:52,08:00,-7,On_Time
E0163,M,35,ICT_PROJECT,3.7,Private_Vehicle,Tuesday,No,08:12,08:00,12,Late
E0130,M,49,HR_TEAM,10.0,Private_Vehicle,Tuesday,No,08:10,08:00,10,Late
E0109,M,37,PJOP_SURABAYA,9.3,Bike,Tuesday,No,08:06,08:00,6,Late
E0070,F,27,PJOP_SURABAYA,12.5,Private_Vehicle,Thursday,No,07:49,08:00,-10,On_Time
E0113,F,54,RND_CENTER,22.3,Private_Vehicle,Thursday,No,07:56,08:00,-3,On_Time
E0006,F,49,ADMIN,23.0,Walking,Friday,No,08:12,08:00,12,Late
E0138,M,33,PJOP_SURABAYA,12.0,Walking,Thursday,No,08:01,08:00,1,On_Time
E0073,F,52,ADMIN,10.7,Bike,Tuesday,No,08:23,08:00,23,Late
E0040,M,22,ADMIN,26.0,Walking,Thursday,No,08:03,08:00,3,On_Time
E0104,F,47,PJOP_SURABAYA,12.1,Walking,Friday,No,08:01,08:00,1,On_Time
E0019,F,24,ADMIN,12.2,Private_Vehicle,Tuesday,No,07:56,08:00,-3,On_Time
E0196,F,38,PJOP_SURABAYA,15.8,Bike,Wednesday,No,08:01,08:00,1,On_Time
E0179,M,46,HR_TEAM,22.3,Private_Vehicle,Thursday,No,07:58,08:00,-1,On_Time
E0009,F,23,ICT_PROJECT,8.6,Bike,Tuesday,No,08:07,08:00,7,Late
E0066,M,32,ADMIN,4.4,Public_Transport,Thursday,No,08:09,08:00,9,Late
E0102,M,55,ICT_PROJECT,26.4,Private_Vehicle,Thursday,No,07:52,08:00,-7,On_Time
E0065,F,54,RND_CENTER,20.1,Bike,Friday,No,07:46,08:00,-13,On_Time
E0079,F,27,ADMIN,19.4,Walking,Tuesday,No,07:41,08:00,-18,On_Time
E0069,M,47,PJOP_SURABAYA,1.2,Private_Vehicle,Thursday,No,08:05,08:00,5,On_Time
E0001,M,26,HR_TEAM,16.2,Walking,Thursday,No,07:48,08:00,-11,On_Time
E0044,M,45,ICT_PROJECT,21.4,Private_Vehicle,Thursday,No,07:38,08:00,-21,On_Time
E0047,M,50,RND_CENTER,24.6,Private_Vehicle,Tuesday,No,08:03,08:00,3,On_Time
E0016,M,34,PJOP_SURABAYA,29.5,Bike,Thursday,No,08:24,08:00,24,Late
E0161,M,32,ADMIN,9.5,Bike,Monday,No,07:59,08:00,0,On_Time
E0071,M,43,ADMIN,18.0,Bike,Thursday,No,08:08,08:00,8,Late
E0173,M,22,ADMIN,8.7,Public_Transport,Friday,No,08:00,08:00,0,On_Time
E0011,M,35,RND_CENTER,24.0,Bike,Friday,No,07:59,08:00,0,On_Time
E0134,F,53,HR_TEAM,23.0,Bike,Wednesday,No,08:09,08:00,9,Late
E0095,F,42,ICT_PROJECT,28.3,Bike,Thursday,No,07:57,08:00,-2,On_Time
E0157,M,44,PJOP_SURABAYA,24.4,Public_Transport,Thursday,No,08:02,08:00,2,On_Time
E0179,F,30,ADMIN,18.5,Walking,Tuesday,No,08:03,08:00,3,On_Time
E0095,F,52,RND_CENTER,13.0,Private_Vehicle,Monday,No,07:53,08:00,-6,On_Time
E0164,F,23,PJOP_SURABAYA,26.3,Walking,Thursday,No,08:09,08:00,9,Late
E0060,F,47,RND_CENTER,24.0,Walking,Thursday,No,07:58,08:00,-1,On_Time
E0122,M,46,PJOP_SURABAYA,18.6,Private_Vehicle,Friday,No,07:52,08:00,-7,On_Time
E0147,M,30,HR_TEAM,24.1,Walking,Friday,No,08:05,08:00,5,On_Time
E0120,M,50,ADMIN,15.0,Private_Vehicle,Tuesday,No,07:51,08:00,-8,On_Time
E0055,M,27,ADMIN,13.6,Public_Transport,Tuesday,No,08:00,08:00,0,On_Time
E0084,F,39,ICT_PROJECT,21.9,Bike,Monday,No,07:59,08:00,0,On_Time
E0171,M,53,ADMIN,24.1,Walking,Tuesday,No,08:10,08:00,10,Late
E0148,M,43,HR_TEAM,27.4,Bike,Friday,No,08:04,08:00,4,On_Time
E0112,M,36,PJOP_SURABAYA,4.4,Public_Transport,Monday,No,07:59,08:00,0,On_Time
E0023,F,34,ADMIN,17.6,Private_Vehicle,Wednesday,No,08:08,08:00,8,Late
E0098,M,41,ADMIN,18.1,Private_Vehicle,Thursday,No,08:13,08:00,13,Late
E0109,F,45,ICT_PROJECT,16.1,Private_Vehicle,Monday,No,08:05,08:00,5,On_Time
E0102,M,51,PJOP_SURABAYA,5.2,Walking,Tuesday,No,08:00,08:00,0,On_Time
E0128,F,31,RND_CENTER,9.2,Public_Transport,Friday,No,07:46,08:00,-13,On_Time
E0082,F,54,ADMIN,8.9,Bike,Tuesday,No,07:49,08:00,-10,On_Time
E0127,F,46,ADMIN,29.5,Walking,Tuesday,No,07:56,08:00,-3,On_Time
E0184,M,36,ADMIN,27.8,Private_Vehicle,Thursday,No,07:53,08:00,-6,On_Time
E0187,F,41,ICT_PROJECT,29.7,Bike,Wednesday,No,07:58,08:00,-1,On_Time
E0109,F,44,HR_TEAM,12.3,Walking,Wednesday,No,08:00,08:00,0,On_Time
E0179,M,47,ADMIN,4.8,Public_Transport,Wednesday,No,08:05,08:00,5,On_Time
E0118,M,30,HR_TEAM,21.2,Walking,Tuesday,No,07:59,08:00,0,On_Time
E0054,M,34,ADMIN,11.5,Public_Transport,Tuesday,No,08:04,08:00,4,On_Time
E0097,F,32,ADMIN,3.8,Bike,Tuesday,No,08:00,08:00,0,On_Time
E0014,M,54,PJOP_SURABAYA,18.2,Private_Vehicle,Thursday,No,07:40,08:00,-19,On_Time
E0063,M,29,ICT_PROJECT,12.5,Walking,Friday,No,07:50,08:00,-9,On_Time
E0045,F,27,HR_TEAM,26.1,Bike,Wednesday,No,07:58,08:00,-1,On_Time
E0162,F,45,ADMIN,4.5,Public_Transport,Monday,No,07:47,08:00,-12,On_Time
E0126,M,23,RND_CENTER,17.6,Bike,Wednesday,No,08:05,08:00,5,On_Time
E0178,M,33,HR_TEAM,15.0,Bike,Wednesday,No,08:15,08:00,15,Late
E0147,M,28,PJOP_SURABAYA,2.8,Private_Vehicle,Thursday,No,08:12,08:00,12,Late
E0180,M,47,RND_CENTER,24.7,Bike,Monday,No,07:57,08:00,-2,On_Time
E0133,M,35,ADMIN,6.2,Private_Vehicle,Monday,No,08:14,08:00,14,Late
E0143,F,42,ADMIN,2.1,Private_Vehicle,Tuesday,No,08:01,08:00,1,On_Time
E0023,F,24,ADMIN,29.4,Walking,Wednesday,No,07:56,08:00,-3,On_Time
E0140,M,49,ADMIN,8.2,Public_Transport,Friday,No,07:53,08:00,-6,On_Time
E0076,F,30,RND_CENTER,15.2,Walking,Friday,No,07:56,08:00,-3,On_Time
E0091,M,28,ADMIN,7.9,Private_Vehicle,Tuesday,No,07:56,08:00,-3,On_Time
E0077,M,30,RND_CENTER,17.0,Walking,Wednesday,No,08:01,08:00,1,On_Time
E0033,F,26,RND_CENTER,8.4,Bike,Tuesday,No,08:01,08:00,1,On_Time
E0103,F,27,PJOP_SURABAYA,20.6,Private_Vehicle,Friday,No,08:00,08:00,0,On_Time
E0053,M,39,ICT_PROJECT,21.7,Private_Vehicle,Thursday,No,08:04,08:00,4,On_Time
E0040,F,49,HR_TEAM,1.8,Private_Vehicle,Monday,No,08:11,08:00,11,Late
E0070,M,29,RND_CENTER,12.8,Walking,Monday,No,08:09,08:00,9,Late
E0093,F,39,ICT_PROJECT,26.2,Private_Vehicle,Wednesday,No,07:45,08:00,-14,On_Time
E0003,M,46,ICT_PROJECT,12.0,Public_Transport,Monday,No,07:34,08:00,-25,On_Time
E0045,F,53,ADMIN,16.3,Walking,Friday,No,08:09,08:00,9,Late
E0070,M,25,ICT_PROJECT,10.2,Bike,Tuesday,No,07:46,08:00,-13,On_Time
E0089,F,52,RND_CENTER,4.7,Public_Transport,Friday,No,07:57,08:00,-2,On_Time
E0183,M,30,ICT_PROJECT,12.0,Walking,Monday,No,07:48,08:00,-11,On_Time
E0186,F,37,RND_CENTER,13.1,Bike,Tuesday,No,07:41,08:00,-18,On_Time
E0113,F,51,RND_CENTER,9.3,Bike,Friday,No,08:05,08:00,5,On_Time
E0184,M,41,ADMIN,28.5,Bike,Wednesday,No,08:07,08:00,7,Late
E0024,M,26,ICT_PROJECT,28.4,Private_Vehicle,Friday,No,07:54,08:00,-5,On_Time
E0015,M,40,RND_CENTER,28.0,Public_Transport,Thursday,No,07:34,08:00,-25,On_Time
E0174,M,52,HR_TEAM,15.9,Public_Transport,Thursday,No,07:54,08:00,-5,On_Time
E0004,M,22,HR_TEAM,21.4,Walking,Tuesday,No,08:03,08:00,3,On_Time
E0190,M,50,ICT_PROJECT,20.6,Private_Vehicle,Tuesday,No,07:45,08:00,-14,On_Time
E0020,F,30,RND_CENTER,11.2,Public_Transport,Thursday,No,08:01,08:00,1,On_Time
E0127,F,32,PJOP_SURABAYA,29.1,Walking,Tuesday,No,07:59,08:00,0,On_Time
E0139,M,40,PJOP_SURABAYA,15.0,Walking,Tuesday,No,08:05,08:00,5,On_Time
E0001,F,35,PJOP_SURABAYA,27.9,Public_Transport,Thursday,No,08:01,08:00,1,On_Time
E0159,F,25,PJOP_SURABAYA,1.2,Bike,Wednesday,No,07:50,08:00,-9,On_Time
E0077,F,28,ADMIN,11.1,Private_Vehicle,Thursday,No,08:11,08:00,11,Late
E0091,M,28,HR_TEAM,15.3,Public_Transport,Friday,No,07:58,08:00,-1,On_Time
E0132,M,48,ADMIN,27.5,Public_Transport,Tuesday,No,07:59,08:00,0,On_Time
E0197,F,36,HR_TEAM,12.5,Walking,Wednesday,No,07:50,08:00,-9,On_Time
E0110,M,39,ADMIN,29.7,Bike,Tuesday,No,07:55,08:00,-4,On_Time
E0036,F,49,ADMIN,11.4,Private_Vehicle,Monday,No,07:51,08:00,-8,On_Time
E0049,F,24,ICT_PROJECT,12.4,Walking,Monday,No,07:58,08:00,-1,On_Time
E0042,M,52,PJOP_SURABAYA,4.4,Bike,Friday,No,08:17,08:00,17,Late
E0127,M,42,HR_TEAM,15.6,Bike,Tuesday,No,07:46,08:00,-13,On_Time
E0029,M,23,ICT_PROJECT,5.5,Public_Transport,Tuesday,No,07:43,08:00,-16,On_Time
E0014,F,49,RND_CENTER,22.4,Bike,Thursday,No,08:14,08:00,14,Late
E0075,F,53,ADMIN,23.1,Private_Vehicle,Friday,No,07:57,08:00,-2,On_Time
E0040,M,37,PJOP_SURABAYA,23.2,Walking,Tuesday,No,07:53,08:00,-6,On_Time
E0171,F,34,HR_TEAM,21.5,Public_Transport,Friday,No,08:10,08:00,10,Late
E0157,M,34,RND_CENTER,19.2,Private_Vehicle,Tuesday,No,07:53,08:00,-6,On_Time
E0031,M,47,ADMIN,8.9,Private_Vehicle,Tuesday,No,08:18,08:00,18,Late
E0110,M,34,ADMIN,26.1,Bike,Thursday,No,08:06,08:00,6,Late
E0135,F,36,ICT_PROJECT,10.7,Bike,Monday,No,07:55,08:00,-4,On_Time
E0131,F,25,PJOP_SURABAYA,4.2,Walking,Wednesday,No,08:21,08:00,21,Late
E0090,F,37,PJOP_SURABAYA,27.0,Private_Vehicle,Monday,No,07:53,08:00,-6,On_Time
E0001,M,42,ICT_PROJECT,9.3,Walking,Friday,No,08:07,08:00,7,Late
E0026,F,33,PJOP_SURABAYA,28.5,Walking,Wednesday,No,08:02,08:00,2,On_Time
E0078,M,28,ADMIN,20.8,Private_Vehicle,Wednesday,No,08:13,08:00,13,Late
E0093,F,55,RND_CENTER,11.8,Walking,Tuesday,No,08:15,08:00,15,Late
E0150,F,27,ADMIN,4.8,Public_Transport,Monday,No,08:00,08:00,0,On_Time
E0151,M,34,HR_TEAM,27.8,Public_Transport,Friday,No,07:52,08:00,-7,On_Time
E0159,F,41,HR_TEAM,29.7,Private_Vehicle,Friday,No,08:04,08:00,4,On_Time
E0185,M,24,ICT_PROJECT,6.6,Walking,Friday,No,07:53,08:00,-6,On_Time
E0089,F,50,ADMIN,27.4,Public_Transport,Thursday,No,08:20,08:00,20,Late
E0108,M,32,RND_CENTER,9.0,Private_Vehicle,Wednesday,No,08:01,08:00,1,On_Time
E0012,M,34,HR_TEAM,15.4,Public_Transport,Tuesday,No,07:56,08:00,-3,On_Time
E0113,F,46,HR_TEAM,18.6,Private_Vehicle,Tuesday,No,08:01,08:00,1,On_Time
E0001,M,35,RND_CENTER,21.2,Bike,Friday,No,07:46,08:00,-13,On_Time
E0182,F,41,ICT_PROJECT,9.6,Walking,Friday,No,07:50,08:00,-9,On_Time
E0031,M,36,ADMIN,16.5,Walking,Monday,No,08:12,08:00,12,Late
E0164,M,39,ICT_PROJECT,8.8,Public_Transport,Tuesday,No,07:53,08:00,-6,On_Time
E0054,M,22,PJOP_SURABAYA,19.3,Walking,Wednesday,No,07:49,08:00,-10,On_Time
E0022,F,30,HR_TEAM,27.1,Walking,Wednesday,No,08:05,08:00,5,On_Time
E0015,M,44,ICT_PROJECT,22.2,Walking,Tuesday,No,08:11,08:00,11,Late
E0066,M,28,HR_TEAM,28.4,Walking,Friday,No,08:07,08:00,7,Late
E0142,M,50,ICT_PROJECT,10.4,Private_Vehicle,Friday,No,08:09,08:00,9,Late
E0162,F,31,HR_TEAM,7.7,Bike,Wednesday,No,07:52,08:00,-7,On_Time
E0038,F,27,HR_TEAM,6.3,Private_Vehicle,Tuesday,No,07:45,08:00,-14,On_Time
E0049,F,33,PJOP_SURABAYA,1.6,Private_Vehicle,Tuesday,No,08:15,08:00,15,Late
E0101,M,26,ICT_PROJECT,3.1,Private_Vehicle,Thursday,No,07:56,08:00,-3,On_Time
E0166,F,28,RND_CENTER,5.0,Public_Transport,Friday,No,07:57,08:00,-2,On_Time
E0026,F,46,ADMIN,4.2,Public_Transport,Monday,No,08:13,08:00,13,Late
E0034,M,27,PJOP_SURABAYA,5.1,Public_Transport,Monday,No,08:05,08:00,5,On_Time
E0028,F,27,ICT_PROJECT,5.0,Bike,Tuesday,No,08:04,08:00,4,On_Time
E0079,F,52,ICT_PROJECT,8.1,Walking,Friday,No,08:21,08:00,21,Late
E0032,M,24,ADMIN,16.8,Public_Transport,Friday,No,07:53,08:00,-6,On_Time
E0107,M,22,ICT_PROJECT,1.7,Bike,Thursday,No,08:09,08:00,9,Late
E0038,F,40,ICT_PROJECT,27.7,Bike,Monday,No,08:00,08:00,0,On_Time
E0126,M,29,ICT_PROJECT,4.0,Walking,Wednesday,No,08:02,08:00,2,On_Time
E0020,F,29,PJOP_SURABAYA,27.8,Public_Transport,Monday,No,08:15,08:00,15,Late
E0155,M,33,HR_TEAM,16.4,Private_Vehicle,Thursday,No,08:05,08:00,5,On_Time
E0039,F,40,PJOP_SURABAYA,26.4,Walking,Thursday,No,08:05,08:00,5,On_Time
E0170,F,38,ADMIN,23.9,Private_Vehicle,Tuesday,No,08:10,08:00,10,Late
E0082,M,46,HR_TEAM,21.9,Bike,Monday,No,07:56,08:00,-3,On_Time
E0029,F,39,ICT_PROJECT,3.6,Private_Vehicle,Tuesday,No,07:51,08:00,-8,On_Time
E0197,F,44,PJOP_SURABAYA,15.3,Bike,Thursday,No,07:49,08:00,-10,On_Time
E0155,F,30,ICT_PROJECT,12.1,Bike,Friday,No,07:40,08:00,-19,On_Time
E0137,F,36,HR_TEAM,3.4,Bike,Friday,No,08:20,08:00,20,Late
E0148,M,27,ICT_PROJECT,11.5,Private_Vehicle,Monday,No,07:48,08:00,-11,On_Time
E0093,F,30,ADMIN,2.7,Walking,Wednesday,No,07:57,08:00,-2,On_Time
E0200,M,40,HR_TEAM,5.2,Bike,Tuesday,No,07:57,08:00,-2,On_Time
E0054,M,25,ICT_PROJECT,4.4,Private_Vehicle,Thursday,No,08:03,08:00,3,On_Time
E0188,M,49,PJOP_SURABAYA,2.6,Public_Transport,Friday,No,08:08,08:00,8,Late
