ID,발생일시,사고인지 시간,날씨,기온,습도,공사종류,연면적,층 정보,인적사고,물적사고,공종,사고객체,작업프로세스,장소,부위,사고원인,재발방지대책 및 향후조치계획
TRAIN_00055,2023-12-28 오전 08:00,정규작업 -,맑음,8℃,70%,건축 / 건축물 / 공동주택,"200,864.81㎡","지상 2층, 지하 31층",질병,없음,토목 > 말뚝공사,질병 > 질병,정리작업,공동주택 / 외부,질병 / 바닥,플랜트 공으로 근무하던 작업자가 작업 내용을 다른 직원에게 인수인계하기 위하여 교반기를 작동하였으나 교반기 날개에 묻어있던 시멘트가 튀어서 알레르기가 발생하였다고 주장,건설기계 작동 전 이상유무 확인 후 작동할 수 있게 교육 실시.
TRAIN_00056,2023-12-28 오전 07:50,정규작업 -,흐림,0℃,85%,건축 / 건축물 / 근린생활시설,156㎡,"지상 2층, 지하 0층",물체에 맞음,없음,토목 > 토공사,토사 및 암반 > 절토사면,준비작업,근린생활시설 / 인접주변,절토사면 / 하부(아래),관리미흡,"사고위험 제거를 위한 되메우기, 위험성 평가, 안전 교육 실시와 지반 등 현장 여건 재확인 및 시공 계획 수립 후 공사 실시."
TRAIN_00057,2023-12-28 오전 07:50,작업 전 -,안개,4℃,84%,건축 / 건축물 / 근린생활시설,287㎡,"지상 1층, 지하 0층",떨어짐(2미터 미만),없음,건축 > 미장공사,가시설 > 작업발판,준비작업,근린생활시설 / 내부,작업발판 / 하부(아래),재해자의 안전수칙 미준수 등,"개인 안전보호구 착용 여부 지도 점검 및 교육, 비계 등 안전시설물 설치 시 작업 책임자의 확인 및 검측이 이루어질 수 있도록 현장 안전관리 철저 지시와 도급사 유가족 협의 절차 등 후속 조치 예정."
TRAIN_00058,2023-12-27 오후 04:25,정규작업 -,맑음,6℃,50%,건축 / 건축물 / 업무시설,"75,751.42㎡","지상 6층, 지하 4층",넘어짐(기타),없음,건축 > 철골공사,기타 > 기타,설치작업,업무시설 / 내부,기타 / 바닥,지상 3층 A존 천정 경량골조 사이즈 실측 후 말비계에서 내려오던 중 바닥에 디딤과 미끄러지면서 왼쪽 발을 접지름.,"법 기준에 적합한 작업발판 사용, 작업구간 정리정돈 및 바닥 상태 확인, 관련 재해사례 전 공종 TBM 및 소규모 TBM 시 전파교육 실시, 현장 안전관리 강화 및 안전교육 철저 시행."
TRAIN_00059,2023-12-27 오후 03:30,정규작업 -,맑음,6℃,70%,건축 / 건축물 / 창고시설,665㎡,"지상 1층, 지하 0층",넘어짐(미끄러짐),없음,건축 > 지붕 및 홈통공사,건설공구 > 사다리,마감작업,창고시설 / 외부,사다리 / 고소,사다리 위에서 실리콘 작업을 마치고 내려오던 중 미끄러져 넘어지면서 안전모가 벗겨져 머리쪽에 창상이 발생함,"이동식 사다리 사용 시 2인 1조 작업 및 최상부 발판에서 작업 금지, 안전수칙 준수 및 위험 요인에 대한 안전교육 철저."
TRAIN_00060,2023-12-27 오후 03:00,정규작업 -,맑음,5℃,50%,건축 / 건축물 / 교육연구시설,"7,935㎡","지상 5층, 지하 1층",넘어짐(기타),없음,건축 > 도장공사,시설물 > 건물,마감작업,교육연구시설 / 외부,건물 / 외부계단,"난간 도장시 불안전한 자세로 무리하게 도장작업을 진행하다가 사고가 발생함(상체를 숙이지 않고, 사다리를 이용하거나 틈 사이로 손을 집어넣어 작업이 가능한 상태였음)",사고사례 작업자 교육 실시와 난간대 도장작업 시 사다리 사용 조치에 따른 향후 작업자 통원치료 계획 및 산재처리 요청 대응 예정.
TRAIN_00061,2023-12-27 오후 03:00,정규작업 -,맑음,8℃,65%,건축 / 건축물 / 공동주택,106.81㎡,"지상 29층, 지하 2층",넘어짐(미끄러짐),없음,기계설비 > 기계설비공사,기타 > 기타,이동,공동주택 / 내부,기타 / 지하,"매일 아침TBM 시간에 현장 내 결빙 구간 미끄럼 위험에 관하여 전파 및 교육을 진행 하였으나, 작업자의 부주의한 행동으로 인해 발생",아침조회시간 및 각 공종별 TBM 시간에 사고사례를 전파하고 비슷한 재해가 발생하지 않도록 교육 실시.
TRAIN_00062,2023-12-27 오후 02:00,정규작업 -,맑음,1℃,84%,토목 / 항만 / 기타,-,-,부딪힘,없음,토목 > 항만공사,건설기계 > 롤러,준비작업,기타 / 블럭제작장(군산시 서해로 510),롤러 / 스타팅 핸들,"작업자서, 동작의 결함, 인적요인(고령 73세)- '23년 12월 27일 14시경 현장에서 1톤 진동롤러를 수동으로 시동을 걸다 회전하는 스타팅 핸들에 오른손 새끼손가락 및 손등 부딪힌 사고로 작업의 환경적 요인(동작의 결함)에 의해 사고 발생","작업방법 개선 및 위험예지훈련 강화, 사고내용 공유 및 작업이행상태 관리 강화와 함께 동종 작업시 사고사례 전파 및 작업방법 교육 강화를 통한 향후 조치 계획."
TRAIN_00063,2023-12-27 오후 02:00,정규작업 -,흐림,6℃,60%,건축 / 건축물 / 수련시설,"12,165.37㎡","지상 4층, 지하 1층",물체에 맞음,없음,건축 > 가설공사,기타 > 기타,형틀 및 목공,수련시설 / 내부,기타 / 1층 식당구획 내,천정해체/정리작업 중 공사현장 정리정돈 상태를 충분히 확인하지 않은 채 작업하여 물체 낙하를 예상하지 못하여 상해를 입음.,"안전교육과 작업전 TBM을 통한 상황전파, 작업장 정리정돈 및 작업환경 사전 확인 후 작업 실시, 관리감독자의 개인보호구 착용 여부 수시 관리감독, 치료 적극 지원과 향후 유사공종 및 위험공종 근로자 작업 투입 및 작업기간 동안 작업환경 지속적 관리감독."
TRAIN_00064,2023-12-27 오전 10:30,정규작업 -,맑음,2℃,70%,건축 / 건축물 / 교육연구시설,"17,042㎡","지상 4층, 지하 1층",넘어짐(물체에 걸림),없음,건축 > 철근콘크리트공사,기타 > 기타,타설작업,교육연구시설 / 내부,기타 / 바닥,"방총작업 중 배관호스에 걸려 넘어진 사고이며, 근로자간 의사소통 미흡으로 인한 사고로 판단됨",안전사고 예방을 위한 교육 강화와 안전관리 인력 보충 예정.
TRAIN_00065,2023-12-27 오전 10:30,정규작업 -,맑음,5℃,64%,조경 / 공원,-,-,넘어짐(미끄러짐),없음,기타 > 기타,기타 > 기타,부설 및 다짐작업,/ 돌 쌓기 작업장 주변,기타 / 상부(위),작업자 부주의,작업자 불안전한 행동 예방을 위한 안전교육 실시와 관리 감독 강화를 통한 향후 조치 계획.
TRAIN_00066,2023-12-27 오전 10:10,정규작업 -,맑음,5℃,30%,토목 / 도로 / 도로,-,-,깔림,없음,토목 > 교량공사,건설기계 > 굴착기,청소작업,도로 / 외부,굴착기 / 바닥,장비 근로자 동시작업중 근로자를 인지하지 못한 장비에 의해 안전사고 발생,"장비 카메라 각도 조정, 장비-근로자 동시작업 금지, 재발 방지 대책 이행 철저 및 안전교육 시행."
TRAIN_00067,2023-12-27 오전 09:30,정규작업 -,흐림,5℃,68%,건축 / 건축물 / 수련시설,"7,185.34㎡","지상 9층, 지하 2층",부딪힘,없음,건축 > 철근콘크리트공사,가시설 > 지지대,확인 및 점검작업,수련시설 / 내부,지지대 / 지하 1층 계단실,작업자 부주의,현장 작업자 대상으로 사고사례 전파 및 안전교육 실시.
TRAIN_00068,2023-12-27 오전 09:20,정규작업 -,맑음,3℃,20%,건축 / 건축물 / 운동시설,"13,344㎡","지상 4층, 지하 1층",부딪힘,없음,건축 > 철골공사,건설자재 > 자재,양중작업,운동시설 / 외부,자재 / 바닥,철골작업을 위해 부재에 샤클을 체결하여 인양하는 작업 추진 중 자재의 전도로 재해자의 왼쪽 발등에 얹힘으로서 사고 발생,"작업지휘자 교육 실시, 보조요원 추가 배치, 작업자 안전의식 강화 교육, 위험요인별 위험성 평가 강화 및 대책 이행 철저, 현장 작업자 안전교육 강화, 혹한기 작업자 온수 제공 등 안전관리 철저."
TRAIN_00069,2023-12-27 오전 09:20,정규작업 -,맑음,1℃,79%,건축 / 건축물 / 공동주택,"73,953.91㎡","지상 29층, 지하 2층",넘어짐(미끄러짐),없음,건축 > 철근콘크리트공사,기타 > 기타,운반작업,공동주택 / 외부,기타 / 하부(아래),작업 중 철근 상부 결빙으로 인해 미끄러져 발등을 다침,"철근배근구간 실족방지망 추가 설치, 결빙구간 염화칼슘 포설, 해당공정 근로자 특별안전교육 실시."
TRAIN_00070,2023-12-27 오전 08:15,정규작업 -,맑음,-7℃,74%,건축 / 건축물 / 교육연구시설,"14,457.88㎡","지상 5층, 지하 1층",넘어짐(미끄러짐),없음,건축 > 건축 토공사,기타 > 기타,청소작업,교육연구시설 / 외부,기타 / 바닥,화장실 PIT 터파기구간 청소작업중 결빙구간에 미끄러지면서 발목이 접질려서 발목골절 재해 발생함,바닥 물기나 기름 즉시 제거와 동절기 안전사고 관련 안전교육 및 작업자 동선 안전관리 철저 지시를 통한 재발 방지 대책 마련.
TRAIN_00071,2023-12-27 오전 08:00,정규작업 -,흐림,15℃,60%,건축 / 건축물 / 문화 및 집회시설,"2,640.78㎡","지상 2층, 지하 1층",넘어짐(물체에 걸림),없음,건축 > 가설공사,가시설 > 시스템동바리,정리작업,문화 및 집회시설 / 내부,시스템동바리 / 바닥,자재 정리 중 바닥의 자재를 확인하지 못하고 걸려 넘어짐,안전교육 실시와 조도 개선 사항 확인을 통한 재발 방지 대책 마련.
TRAIN_00072,2023-12-27 오전 08:00,정규작업 -,맑음,8℃,30%,건축 / 건축물 / 숙박시설,"16,772.21㎡","지상 29층, 지하 6층",부딪힘,없음,건축 > 가설공사,가시설 > 강관동바리,정리작업,숙박시설 / 내부,강관동바리 / 옆,재해자인 비계공이 2인 1조로 단관비계파이프 정리 중 오른손 집게손가락이 파이프에 부딪혀 골절 발생,특별안전교육 실시와 TBM 안전숙지에 대한 재발 방지 대책 및 향후 조치 계획.
TRAIN_00073,2023-12-26 오후 11:30,정규작업 -,맑음,-2℃,45%,건축 / 건축물 / 공동주택,"152,454㎡","지상 29층, 지하 3층",넘어짐(미끄러짐),없음,건축 > 철근콘크리트공사,기타 > 기타,이동,공동주택 / 내부,기타 / 바닥,내부 계단 현장 내 조도 미확보 및 결빙구간 방치로 인해 미끄러져 넘어지면서 어깨 탈골,"계단 내 조도 확보 및 결빙구간 삭제 조치, 작업자 사고내용 전파와 안전환경 제공 및 작업 전 작업환경 점검 실시 요청의 통합적 실행."
TRAIN_00074,2023-12-26 오후 07:00,정규작업 -,맑음,5℃,10%,건축 / 건축물 / 공동주택,"59,388.93㎡","지상 27층, 지하 3층",기타,없음,건축 > 철근콘크리트공사,기타 > 기타,타설작업,공동주택 / 내부,기타 / 상부(위),작업자 보호구 미착용상태로 작업(보안경 미착용),해당공종 근로자 관련내용 교육 실시와 콘크리트 배합물 비산 최소화를 위한 작업방법 개선.
TRAIN_00075,2023-12-26 오후 05:10,정규작업 -,맑음,8℃,90%,건축 / 건축물 / 공장,"977,427㎡","지상 8층, 지하 1층",끼임,없음,기계설비 > 가설공사,건설자재 > 자재,설치작업,공장 / 내부,자재 / 상부(위),타워크레인 부위 H빔 설치 시 작업공간이 부족하여 지그 끝단에  H빔을 올리고 작업 중 바깥으로 기울어지는 H빔을 잡으려다 왼쪽손목 협착,간섭이 발생하는 구간에 3Ton 크레인으로 양중하고 T/L 2대를 사용 설치하는 대책과 조치 계획.
TRAIN_00076,2023-12-26 오후 04:50,정규작업 -,맑음,3℃,54%,건축 / 건축물 / 공동주택,"108,556.47㎡","지상 29층, 지하 3층",넘어짐(미끄러짐),없음,건축 > 미장공사,기타 > 기타,기타,공동주택 / 내부,기타 / 상부(위),재해자가 104동 1코어 17층 세대 내부 벽체 견출 작업을 마치고 계단실로 이동하던 중 왼손에는 사모래통(10L 내 ¾ 정도 들어있었음) 오른손에는 미장용 칼(고대) 를 들고있는 상태에서 바닥이 얼음이 얼어있는 것을 인지하지 못하고 계단참 입구에서 넘어지면서 오른손 손목을 미장용칼이랑 같이 짚으면서 손목이 골절됨,"사고사례 공유 및 특별안전교육 진행, SWPM회의를 통한 사고사례 전파, 자재 및 도구 운반 시 한손으로 들도록 작업자 교육, 전체 근로자에게 밴드형 아이젠 지급 및 착용 교육, 계단실 일일 점검 및 결빙 시 제거 조치의 시행."
TRAIN_00077,2023-12-26 오후 04:30,정규작업 -,맑음,4℃,10%,건축 / 건축물 / 공동주택,"375,776.56㎡","지상 5층, 지하 34층",넘어짐(기타),없음,건축 > 타일 및 돌공사,기타 > 기타,이동,공동주택 / 내부,기타 / 상부(위),23.12.26 16시30분경 석재 작업을 마치고 비계에서 내려온 후 이동하다가 넘어지면서 손으로 바닥을 짚는 과정에서 손목통증을 호소함,작업자 교육을 통한 재발 방지 대책 및 향후 조치 계획.
TRAIN_00078,2023-12-26 오후 03:48,정규작업 -,맑음,6℃,10%,건축 / 건축물 / 동물 및 식물 관련시설,"1,340㎡","지상 1층, 지하 0층",물체에 맞음,낙하,건축 > 철골공사,건설자재 > 자재,조립작업,동물 및 식물 관련시설 / 외부,자재 / 고속작업대,축사현장 H빔 설치 작업중 크레인실링바에서 H빔 낙하하여 사고 낙하원인 알수 없음,사고 원인인 기계장비 관리의 설치 및 해체 과정에 대한 세심한 관리와 공사 전 안전교육의 강화로 재발 방지에 최선을 다할 계획.
TRAIN_00079,2023-12-26 오후 03:20,정규작업 -,맑음,5℃,72%,건축 / 건축물 / 교육연구시설,"7,028㎡","지상 3층, 지하 0층",넘어짐(미끄러짐),없음,건축 > 철근콘크리트공사,가시설 > 강관동바리,해체작업,교육연구시설 / 내부,강관동바리 / 바닥,1층 슬라브 거푸집 해체공사 작업중 바닥에 있는 서포트 자재를 뒷걸음질로 옮기면서 바닥단차(H:50mm) 부위에 발이 걸려 넘어지면서 새끼발가락이 골절됨.,안전교육 실시와 현장 정리정돈을 통한 재발 방지 대책 및 향후 조치 계획 강화.
TRAIN_00080,2023-12-26 오후 02:30,정규작업 -,흐림,4℃,53%,건축 / 건축물 / 업무시설,"63,268.24㎡","지상 20층, 지하 7층",넘어짐(미끄러짐),없음,기계설비 > 기계설비공사,건설자재 > 자재,운반작업,업무시설 / 내부,자재 / 오른손 손등,작업자 부주의로 보온재 이동중 바닥 보양천막에 미끄러져 넘어짐,자재운반 시 리프트 이용과 계단 이동 전 바닥 상태 확인을 위한 전파교육 실시.
TRAIN_00081,2023-12-26 오후 02:00,정규작업 -,맑음,91℃,50%,건축 / 건축물 / 업무시설,"1,292.59㎡","지상 1층, 지하 4층",끼임,없음,건축 > 철근콘크리트공사,건설자재 > 철근,타설작업,업무시설 / 외부,철근 / 옆,작업자 부주의,작업전 사전 안전교육 실시와 작업자의 부주의한 행동 항시 모니터링 감시.
TRAIN_00082,2023-12-26 오후 02:00,정규작업 -,맑음,9℃,50%,건축 / 건축물 / 운동시설,"7,765㎡","지상 3층, 지하 1층",기타,없음,기타 > 기타,기타 > 기타,설치작업,운동시설 / 외부,기타 / 바닥,언제: 2024년 12월 26일 14시경어디서: 동측 휀스 내부누가 : 000(안전관리자 46세)무엇을 : 휀스내 안전 현수막 설치어떻게: 바득으로부터 115cm 위 전기 분전함 위에서 뛰어 내리다 착지 후 무릎에 충격 발생왜 : 승강 사다리 등을 설치하지 않고 작업,"재발 방지 대책으로 승강 사다리 또는 말비계 설치와 관리자의 안전의식 재교육, 아침 조회 및 TBM을 통한 사고 사례 전파와 안전의식 제고 교육이 필요하며, 향후 안전관리자 교체에 따른 현장 안전관리 교육 및 철저한 안전 관리가 요구됨."
